id,Category,len,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10
6847,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
6848,Men Tshirts,5,white,round,printed,default,short sleeves,,,,,
6851,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
6855,Men Tshirts,5,,polo,solid,solid,short sleeves,,,,,
6856,Men Tshirts,5,,round,solid,solid,short sleeves,,,,,
6858,Men Tshirts,5,,polo,solid,solid,short sleeves,,,,,
6863,Men Tshirts,5,,round,solid,solid,short sleeves,,,,,
6864,Men Tshirts,5,multicolor,round,printed,default,short sleeves,,,,,
6871,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
6873,Men Tshirts,5,,polo,printed,default,short sleeves,,,,,
6875,Men Tshirts,5,,polo,solid,solid,short sleeves,,,,,
6876,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
6879,Men Tshirts,5,,polo,solid,solid,short sleeves,,,,,
6881,Men Tshirts,5,,round,solid,solid,short sleeves,,,,,
6882,Men Tshirts,5,,polo,solid,solid,short sleeves,,,,,
6883,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
6885,Men Tshirts,5,,polo,solid,solid,short sleeves,,,,,
6886,Men Tshirts,5,,polo,solid,solid,short sleeves,,,,,
6887,Men Tshirts,5,,polo,solid,solid,short sleeves,,,,,
6889,Men Tshirts,5,,round,solid,typography,short sleeves,,,,,
6890,Men Tshirts,5,,round,solid,solid,short sleeves,,,,,
6892,Men Tshirts,5,,polo,solid,solid,short sleeves,,,,,
6893,Men Tshirts,5,,polo,solid,solid,short sleeves,,,,,
6894,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,,,,,
6895,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
6897,Men Tshirts,5,white,round,solid,solid,short sleeves,,,,,
6898,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
6899,Men Tshirts,5,,round,printed,typography,long sleeves,,,,,
6900,Men Tshirts,5,white,round,printed,default,short sleeves,,,,,
6903,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
6906,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
6907,Men Tshirts,5,,round,printed,default,long sleeves,,,,,
6910,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
6911,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
6912,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
6918,Men Tshirts,5,,round,printed,default,long sleeves,,,,,
6921,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
6930,Men Tshirts,5,,polo,solid,solid,short sleeves,,,,,
6932,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
6935,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
6942,Men Tshirts,5,,round,printed,default,long sleeves,,,,,
6943,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
6945,Men Tshirts,5,,round,printed,default,long sleeves,,,,,
6946,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
6950,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
6952,Men Tshirts,5,,polo,solid,solid,short sleeves,,,,,
6954,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
6955,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
6957,Men Tshirts,5,,round,solid,solid,short sleeves,,,,,
6960,Men Tshirts,5,,round,printed,default,long sleeves,,,,,
6969,Men Tshirts,5,,polo,solid,solid,short sleeves,,,,,
6972,Men Tshirts,5,,round,solid,solid,short sleeves,,,,,
6974,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
6975,Men Tshirts,5,,round,printed,default,long sleeves,,,,,
6976,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
6980,Men Tshirts,5,,polo,solid,solid,short sleeves,,,,,
6986,Men Tshirts,5,,round,solid,solid,short sleeves,,,,,
6987,Men Tshirts,5,,polo,solid,solid,short sleeves,,,,,
6989,Men Tshirts,5,,round,printed,default,long sleeves,,,,,
6997,Men Tshirts,5,,polo,solid,solid,short sleeves,,,,,
7002,Men Tshirts,5,,round,printed,default,long sleeves,,,,,
7003,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
7008,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
7009,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
7012,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
7013,Men Tshirts,5,,round,printed,default,long sleeves,,,,,
7014,Men Tshirts,5,,round,printed,typography,short sleeves,,,,,
7015,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
7016,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
7018,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
7019,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
7020,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
7022,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
7023,Men Tshirts,5,,round,solid,solid,short sleeves,,,,,
7027,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
7028,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
7029,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
7036,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
7037,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
7038,Men Tshirts,5,,round,printed,typography,short sleeves,,,,,
7044,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
7048,Men Tshirts,5,,round,printed,typography,short sleeves,,,,,
7053,Men Tshirts,5,,polo,solid,solid,short sleeves,,,,,
7056,Men Tshirts,5,,round,printed,typography,short sleeves,,,,,
7057,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
7058,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
7062,Men Tshirts,5,,round,printed,typography,short sleeves,,,,,
7065,Men Tshirts,5,,round,solid,solid,short sleeves,,,,,
7068,Men Tshirts,5,,round,printed,typography,short sleeves,,,,,
7077,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
7082,Men Tshirts,5,,polo,solid,solid,short sleeves,,,,,
7084,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
7091,Men Tshirts,5,,round,printed,default,long sleeves,,,,,
7094,Men Tshirts,5,,round,printed,typography,long sleeves,,,,,
7095,Men Tshirts,5,,polo,solid,solid,short sleeves,,,,,
7096,Men Tshirts,5,,polo,solid,solid,short sleeves,,,,,
7100,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
7105,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
7110,Men Tshirts,5,,round,printed,typography,short sleeves,,,,,
7111,Men Tshirts,5,,round,printed,default,long sleeves,,,,,
7115,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
7116,Men Tshirts,5,,polo,solid,solid,short sleeves,,,,,
7117,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
7120,Men Tshirts,5,,round,printed,default,long sleeves,,,,,
7125,Men Tshirts,5,,polo,printed,default,short sleeves,,,,,
7126,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
7127,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
7130,Men Tshirts,5,,round,printed,typography,short sleeves,,,,,
7133,Men Tshirts,5,,round,printed,typography,short sleeves,,,,,
7135,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
7140,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
7141,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
7145,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
7146,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
7154,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
7155,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
7159,Men Tshirts,5,,polo,solid,solid,short sleeves,,,,,
7164,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
7168,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
7170,Men Tshirts,5,,round,printed,default,long sleeves,,,,,
7177,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
7179,Men Tshirts,5,,polo,printed,default,short sleeves,,,,,
7189,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
7192,Men Tshirts,5,,round,printed,typography,short sleeves,,,,,
7194,Men Tshirts,5,,round,printed,typography,long sleeves,,,,,
7197,Men Tshirts,5,,round,printed,typography,short sleeves,,,,,
7199,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
7200,Men Tshirts,5,,round,printed,typography,short sleeves,,,,,
7205,Men Tshirts,5,,round,printed,default,long sleeves,,,,,
7206,Men Tshirts,5,,round,printed,default,long sleeves,,,,,
7207,Men Tshirts,5,,round,printed,default,long sleeves,,,,,
7218,Men Tshirts,5,,polo,solid,solid,short sleeves,,,,,
7221,Men Tshirts,5,,round,printed,typography,short sleeves,,,,,
7223,Men Tshirts,5,,round,printed,typography,short sleeves,,,,,
7232,Men Tshirts,5,,polo,solid,solid,short sleeves,,,,,
7235,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
7237,Men Tshirts,5,,polo,printed,default,short sleeves,,,,,
7238,Men Tshirts,5,,round,printed,default,long sleeves,,,,,
7239,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
7240,Men Tshirts,5,,round,printed,default,long sleeves,,,,,
7248,Men Tshirts,5,,round,printed,typography,short sleeves,,,,,
7249,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
7250,Men Tshirts,5,,round,printed,typography,short sleeves,,,,,
7254,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
7255,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
7260,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
7261,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
7263,Men Tshirts,5,,round,printed,default,long sleeves,,,,,
7264,Men Tshirts,5,,round,solid,solid,short sleeves,,,,,
7268,Men Tshirts,5,,polo,printed,default,short sleeves,,,,,
7272,Men Tshirts,5,,polo,solid,solid,short sleeves,,,,,
7276,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
7280,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
7283,Men Tshirts,5,,polo,printed,default,short sleeves,,,,,
7285,Men Tshirts,5,,round,printed,typography,short sleeves,,,,,
7288,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
7289,Men Tshirts,5,,polo,printed,default,short sleeves,,,,,
7290,Men Tshirts,5,,round,printed,default,long sleeves,,,,,
7291,Men Tshirts,5,,round,printed,default,long sleeves,,,,,
7295,Men Tshirts,5,,round,printed,default,long sleeves,,,,,
7302,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
7305,Men Tshirts,5,,round,solid,solid,short sleeves,,,,,
7307,Men Tshirts,5,,polo,solid,solid,short sleeves,,,,,
7311,Men Tshirts,5,,round,solid,solid,short sleeves,,,,,
7321,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
7324,Men Tshirts,5,,round,printed,typography,short sleeves,,,,,
7332,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
7333,Men Tshirts,5,,polo,printed,default,short sleeves,,,,,
7335,Men Tshirts,5,,round,solid,solid,short sleeves,,,,,
7337,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
7339,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
7342,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
7343,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
7352,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
7361,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
7363,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
7375,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
7379,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
7382,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
7385,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
7389,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
7390,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
7396,Men Tshirts,5,,round,printed,typography,short sleeves,,,,,
7397,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
7400,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
7402,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
7409,Men Tshirts,5,,round,printed,typography,short sleeves,,,,,
7412,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
7415,Men Tshirts,5,,round,printed,default,long sleeves,,,,,
7416,Men Tshirts,5,,round,printed,typography,short sleeves,,,,,
7420,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
7421,Men Tshirts,5,,round,printed,default,long sleeves,,,,,
7423,Men Tshirts,5,,polo,printed,default,short sleeves,,,,,
7424,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
7425,Men Tshirts,5,,round,printed,default,long sleeves,,,,,
7426,Men Tshirts,5,,round,printed,default,short sleeves,,,,,
7432,Sarees,10,same as saree,temple border,small border,cream,party,jacquard,woven design,zari woven,peacock,no
7433,Sarees,10,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,elephant,no
7434,Sarees,10,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,floral,no
7435,Sarees,10,default,woven design,big border,default,traditional,jacquard,zari woven,zari woven,ethnic motif,no
7436,Sarees,10,solid,no border,,multicolor,daily,,same as saree,printed,default,yes
7437,Sarees,10,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,peacock,no
7438,Sarees,10,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,floral,no
7439,Sarees,10,same as saree,temple border,small border,cream,party,jacquard,woven design,zari woven,peacock,no
7440,Sarees,10,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,floral,no
7441,Sarees,10,same as saree,solid,small border,white,party,jacquard,woven design,woven design,floral,no
7442,Sarees,10,same as saree,zari,big border,navy blue,party,jacquard,zari woven,solid,solid,no
7443,Sarees,10,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,floral,no
7444,Sarees,10,same as saree,solid,small border,cream,party,jacquard,woven design,woven design,floral,no
7445,Sarees,10,,default,small border,default,party,default,,zari woven,default,no
7446,Sarees,10,same as saree,woven design,big border,multicolor,traditional,tassels and latkans,same as saree,zari woven,default,no
7447,Sarees,10,default,no border,no border,default,party,jacquard,zari woven,zari woven,default,no
7448,Sarees,10,same as saree,woven design,big border,default,wedding,default,same as saree,zari woven,default,no
7449,Sarees,10,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,peacock,no
7450,Sarees,10,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,peacock,no
7451,Sarees,10,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,default,no
7452,Sarees,10,same as saree,woven design,big border,default,traditional,default,same as saree,zari woven,default,no
7453,Sarees,10,same as saree,woven design,big border,multicolor,party,jacquard,woven design,zari woven,peacock,no
7455,Sarees,10,same as border,woven design,no border,multicolor,daily,default,same as saree,zari woven,default,no
7456,Sarees,10,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,elephant,no
7458,Sarees,10,same as saree,woven design,big border,default,traditional,jacquard,same as saree,zari woven,default,no
7460,Sarees,10,same as saree,temple border,big border,default,party,jacquard,zari woven,solid,solid,no
7461,Sarees,10,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,peacock,no
7462,Sarees,10,,default,,default,,,,,,yes
7463,Sarees,10,same as saree,woven design,big border,multicolor,party,jacquard,woven design,zari woven,checked,no
7464,Sarees,10,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,floral,no
7465,Sarees,10,same as saree,woven design,big border,default,traditional,default,same as saree,zari woven,ethnic motif,no
7466,Sarees,10,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,peacock,no
7467,Sarees,10,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,peacock,no
7470,Sarees,10,same as saree,woven design,no border,multicolor,party,jacquard,woven design,zari woven,ethnic motif,no
7471,Sarees,10,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,elephant,no
7473,Sarees,10,same as border,woven design,big border,default,traditional,default,same as saree,zari woven,ethnic motif,no
7474,Sarees,10,same as saree,zari,big border,default,party,jacquard,zari woven,solid,solid,no
7476,Sarees,10,default,woven design,big border,default,traditional,default,zari woven,zari woven,default,no
7478,Sarees,10,same as saree,default,small border,default,,default,same as saree,printed,ethnic motif,no
7479,Sarees,10,same as saree,temple border,big border,default,party,jacquard,zari woven,solid,solid,no
7480,Sarees,10,,woven design,,multicolor,daily,,,,,no
7481,Sarees,10,same as saree,woven design,big border,multicolor,traditional,default,same as saree,zari woven,default,no
7482,Sarees,10,same as saree,temple border,big border,navy blue,party,jacquard,zari woven,solid,solid,no
7483,Sarees,10,same as saree,woven design,big border,default,daily,default,zari woven,zari woven,default,no
7484,Sarees,10,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,floral,no
7485,Sarees,10,same as border,woven design,big border,default,wedding,,same as saree,zari woven,default,no
7486,Sarees,10,same as saree,temple border,big border,yellow,party,jacquard,zari woven,solid,solid,no
7487,Sarees,10,same as saree,zari,big border,default,party,jacquard,zari woven,solid,solid,no
7489,Sarees,10,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,peacock,no
7492,Sarees,10,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,floral,no
7493,Sarees,10,same as saree,woven design,big border,multicolor,party,jacquard,woven design,zari woven,,no
7496,Sarees,10,same as saree,woven design,big border,multicolor,party,jacquard,woven design,zari woven,peacock,no
7498,Sarees,10,same as saree,woven design,big border,multicolor,party,jacquard,woven design,zari woven,applique,no
7503,Sarees,10,same as saree,woven design,no border,multicolor,party,jacquard,woven design,zari woven,ethnic motif,no
7505,Sarees,10,same as border,zari,big border,green,party,jacquard,,solid,solid,no
7509,Sarees,10,same as saree,temple border,big border,default,party,jacquard,zari woven,solid,solid,no
7516,Sarees,10,same as border,woven design,big border,default,wedding,default,zari woven,zari woven,default,no
7517,Sarees,10,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,ethnic motif,no
7520,Sarees,10,same as saree,woven design,big border,multicolor,party,jacquard,woven design,zari woven,checked,no
7526,Sarees,10,,,,default,party,,zari woven,zari woven,checked,no
7527,Sarees,10,same as saree,zari,big border,default,party,jacquard,zari woven,solid,solid,no
7531,Sarees,10,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,floral,no
7533,Sarees,10,same as saree,woven design,big border,multicolor,party,jacquard,woven design,zari woven,solid,no
7538,Sarees,10,same as saree,woven design,big border,default,traditional,default,same as saree,zari woven,default,no
7544,Sarees,10,same as saree,woven design,big border,multicolor,traditional,default,zari woven,zari woven,default,no
7545,Sarees,10,same as saree,woven design,big border,default,traditional,default,zari woven,zari woven,default,no
7550,Sarees,10,same as border,default,small border,green,party,default,same as saree,printed,peacock,no
